langage,nombre_de_mots,longueur_moyenne,longueur_maximale,longueur_minimale,diversite_binaire_0,diversite_binaire_1,entropie_binaire,distribution_des_longueurs 1,distribution_des_longueurs 2,distribution_des_longueurs 3,distribution_des_longueurs 4,distribution_des_longueurs 5,distribution_des_longueurs 6,distribution_des_longueurs 7,code
01011 1100 1 010,4,3.25,5,1,0.46153846153846156,0.5384615384615384,0.9957274520849255,1,0,1,1,1,0,0,False
1101000,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
1110,1,4.0,4,4,0.25,0.75,0.8112781244591328,0,0,0,1,0,0,0,True
01001 1000011 11 011 11110,5,4.4,7,2,0.4090909090909091,0.5909090909090909,0.9760206482366149,0,1,1,0,2,0,1,False
001 1 0011101,3,3.6666666666666665,7,1,0.45454545454545453,0.5454545454545454,0.9940302114769565,1,0,1,0,0,0,1,True
000 1,2,2.0,3,1,0.75,0.25,0.8112781244591328,1,0,1,0,0,0,0,True
01110,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
1101 1,2,2.5,4,1,0.2,0.8,0.7219280948873623,1,0,0,1,0,0,0,True
001 100101 1111 00 100111 1,6,3.6666666666666665,6,1,0.4090909090909091,0.5909090909090909,0.9760206482366149,1,1,1,1,0,2,0,False
0110001 10101 0000 0101111,4,5.75,7,4,0.5217391304347826,0.4782608695652174,0.9986359641585718,0,0,0,1,1,0,2,True
1100110 0101,2,5.5,7,4,0.45454545454545453,0.5454545454545454,0.9940302114769565,0,0,0,1,0,0,1,True
101 01101 1 10101,4,3.5,5,1,0.35714285714285715,0.6428571428571429,0.9402859586706311,1,0,1,0,2,0,0,False
111001,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
1001111,1,7.0,7,7,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,0,0,0,0,1,True
1011010 0 010,3,3.6666666666666665,7,1,0.5454545454545454,0.45454545454545453,0.9940302114769565,1,0,1,0,0,0,1,True
1111,1,4.0,4,4,0.0,1.0,-0.0,0,0,0,1,0,0,0,True
011100,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
0 110 1,3,1.6666666666666667,3,1,0.4,0.6,0.9709505944546686,2,0,1,0,0,0,0,False
01111 0 0100100 11 011001 1100111,6,4.666666666666667,7,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,1,1,0,0,1,1,2,False
0001010,1,7.0,7,7,0.7142857142857143,0.2857142857142857,0.863120568566631,0,0,0,0,0,0,1,True
011011 100101 11111,3,5.666666666666667,6,5,0.29411764705882354,0.7058823529411765,0.8739810481273578,0,0,0,0,1,2,0,True
101 110 010100 11 0011110 000,6,4.0,7,2,0.5,0.5,1.0,0,1,3,0,0,1,1,False
11 00110 10101 1100,4,4.0,5,2,0.4375,0.5625,0.9886994082884974,0,1,0,1,2,0,0,True
0 101 0011110,3,3.6666666666666665,7,1,0.45454545454545453,0.5454545454545454,0.9940302114769565,1,0,1,0,0,0,1,True
111,1,3.0,3,3,0.0,1.0,-0.0,0,0,1,0,0,0,0,True
00 110111 1 0100,4,3.25,6,1,0.46153846153846156,0.5384615384615384,0.9957274520849255,1,1,0,1,0,1,0,True
00110 1000 100 1 110111,5,3.8,6,1,0.47368421052631576,0.5263157894736842,0.9980008838722996,1,0,1,1,1,1,0,False
1001011 0110101,2,7.0,7,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,0,0,0,2,True
011011 1110 0000111 000101 010,5,5.2,7,3,0.5,0.5,1.0,0,0,1,1,0,2,1,True
1100001 00 1 011000 011101,5,4.4,7,1,0.5454545454545454,0.45454545454545453,0.9940302114769565,1,1,0,0,0,2,1,False
1000100,1,7.0,7,7,0.7142857142857143,0.2857142857142857,0.863120568566631,0,0,0,0,0,0,1,True
1111 1001111 1101,3,5.0,7,4,0.2,0.8,0.7219280948873623,0,0,0,2,0,0,1,True
11100 11001 1011100 11 1000 1101 010,7,4.285714285714286,7,2,0.43333333333333335,0.5666666666666667,0.9871377743721863,0,1,1,2,2,0,1,False
10111 100001 010000 0 111 0010010,6,4.666666666666667,7,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,0,1,0,1,2,1,False
00 000 111 0000,4,3.0,4,2,0.75,0.25,0.8112781244591328,0,1,2,1,0,0,0,False
1011 010011,2,5.0,6,4,0.4,0.6,0.9709505944546686,0,0,0,1,0,1,0,True
1110001 0011 0000 0001011,4,5.5,7,4,0.5909090909090909,0.4090909090909091,0.9760206482366149,0,0,0,2,0,0,2,True
111011,1,6.0,6,6,0.16666666666666666,0.8333333333333334,0.6500224216483541,0,0,0,0,0,1,0,True
10111 10 1000 100 1,5,3.0,5,1,0.4666666666666667,0.5333333333333333,0.9967916319816366,1,1,1,1,1,0,0,False
0 001 111,3,2.3333333333333335,3,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,1,0,2,0,0,0,0,True
10100 010100 1 101011,4,4.5,6,1,0.5,0.5,1.0,1,0,0,0,1,2,0,True
010000 10 0 00 1 1011111,6,3.1666666666666665,7,1,0.5263157894736842,0.47368421052631576,0.9980008838722996,2,2,0,0,0,1,1,False
10 1110100 001 1110,4,4.0,7,2,0.4375,0.5625,0.9886994082884974,0,1,1,1,0,0,1,True
11100 01101 11011 11101 1011 1101 11110,7,4.714285714285714,5,4,0.2727272727272727,0.7272727272727273,0.8453509366224364,0,0,0,2,5,0,0,False
11001 0 000011 11 00 0011 111101,7,3.7142857142857144,6,1,0.46153846153846156,0.5384615384615384,0.9957274520849255,1,2,0,1,1,2,0,False
10 000111,2,4.0,6,2,0.5,0.5,1.0,0,1,0,0,0,1,0,True
1111011 00110 00 011101 001011,5,5.2,7,2,0.4230769230769231,0.5769230769230769,0.9828586897127056,0,1,0,0,1,2,1,True
0 110 1111010,3,3.6666666666666665,7,1,0.36363636363636365,0.6363636363636364,0.9456603046006401,1,0,1,0,0,0,1,True
11100 10101,2,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,2,0,0,True
0010 101 110,3,3.3333333333333335,4,3,0.5,0.5,1.0,0,0,2,1,0,0,0,True
111 0101 11 110011 000 01100,6,3.8333333333333335,6,2,0.43478260869565216,0.5652173913043478,0.9876925088958034,0,1,2,1,1,1,0,False
110 0 0011 000110 0100001,5,4.2,7,1,0.6190476190476191,0.38095238095238093,0.9587118829771318,1,0,1,1,0,1,1,False
0010,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
0110100 1111011 10 10010 000011,5,5.4,7,2,0.48148148148148145,0.5185185185185185,0.9990102708804813,0,1,0,0,1,1,2,True
10111 01111 1010010 000 100 000110 001100,7,5.0,7,3,0.5428571428571428,0.45714285714285713,0.9946937953613058,0,0,2,0,2,2,1,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
0 001011,2,3.5,6,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,0,0,0,0,1,0,True
10001,1,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,1,0,0,True
01111 0000 10 011 00101 010 01,7,3.4285714285714284,5,2,0.5416666666666666,0.4583333333333333,0.9949848281859701,0,2,2,1,2,0,0,False
1111,1,4.0,4,4,0.0,1.0,-0.0,0,0,0,1,0,0,0,True
0 011,2,2.0,3,1,0.5,0.5,1.0,1,0,1,0,0,0,0,True
011001 0011110 0110001 1 110011,5,5.4,7,1,0.4444444444444444,0.5555555555555556,0.9910760598382222,1,0,0,0,0,2,2,False
0 110 0110,3,2.6666666666666665,4,1,0.5,0.5,1.0,1,0,1,1,0,0,0,False
1000 1110111 00101,3,5.333333333333333,7,4,0.4375,0.5625,0.9886994082884974,0,0,0,1,1,0,1,True
01001 1110 1000 0011 011 101000,6,4.333333333333333,6,3,0.5384615384615384,0.46153846153846156,0.9957274520849255,0,0,1,3,1,1,0,True
0010 100,2,3.5,4,3,0.7142857142857143,0.2857142857142857,0.863120568566631,0,0,1,1,0,0,0,True
1011111 00110 100 1,4,4.0,7,1,0.375,0.625,0.954434002924965,1,0,1,0,1,0,1,False
10111 1101100 1110 011 1010101,5,5.2,7,3,0.34615384615384615,0.6538461538461539,0.9305861291319928,0,0,1,1,1,0,2,True
00 101 01,3,2.3333333333333335,3,2,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,2,1,0,0,0,0,True
10 000111 100101 00,4,4.0,6,2,0.5625,0.4375,0.9886994082884974,0,2,0,0,0,2,0,True
101 110 11011 1101010 1111001,5,5.0,7,3,0.32,0.68,0.9043814577244937,0,0,2,0,1,0,2,True
00 1000100,2,4.5,7,2,0.7777777777777778,0.2222222222222222,0.7642045065086203,0,1,0,0,0,0,1,True
100001 0 01000 11 1101 0100,6,3.6666666666666665,6,1,0.5909090909090909,0.4090909090909091,0.9760206482366149,1,1,0,2,1,1,0,False
10000 100100 100,3,4.666666666666667,6,3,0.7142857142857143,0.2857142857142857,0.863120568566631,0,0,1,0,1,1,0,False
0000111 101 1001 1011101,4,5.25,7,3,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,1,1,0,0,2,True
0101001 011,2,5.0,7,3,0.5,0.5,1.0,0,0,1,0,0,0,1,True
1100100,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
10100 1100 111 11111,4,4.25,5,3,0.29411764705882354,0.7058823529411765,0.8739810481273578,0,0,1,1,2,0,0,False
01011 00101,2,5.0,5,5,0.5,0.5,1.0,0,0,0,0,2,0,0,True
10 01 1010,3,2.6666666666666665,4,2,0.5,0.5,1.0,0,2,0,1,0,0,0,False
0 010 1110,3,2.6666666666666665,4,1,0.5,0.5,1.0,1,0,1,1,0,0,0,True
0 1,2,1.0,1,1,0.5,0.5,1.0,2,0,0,0,0,0,0,True
11001 0 11011,3,3.6666666666666665,5,1,0.36363636363636365,0.6363636363636364,0.9456603046006401,1,0,0,0,2,0,0,True
1001111 1,2,4.0,7,1,0.25,0.75,0.8112781244591328,1,0,0,0,0,0,1,True
001 1 10011 0010111,4,4.0,7,1,0.4375,0.5625,0.9886994082884974,1,0,1,0,1,0,1,False
010101 010111 01110 0100 1,5,4.4,6,1,0.45454545454545453,0.5454545454545454,0.9940302114769565,1,0,0,1,1,2,0,True
110 111 01,3,2.6666666666666665,3,2,0.25,0.75,0.8112781244591328,0,1,2,0,0,0,0,True
0 0010 10110,3,3.3333333333333335,5,1,0.6,0.4,0.9709505944546686,1,0,0,1,1,0,0,True
10 100100 001110 1,4,3.75,6,1,0.5333333333333333,0.4666666666666667,0.9967916319816366,1,1,0,0,0,2,0,True
101,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
01000,1,5.0,5,5,0.8,0.2,0.7219280948873623,0,0,0,0,1,0,0,True
0001 1001 1,3,3.0,4,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,1,0,0,2,0,0,0,True
0010110 0000101 110 101,4,5.0,7,3,0.55,0.45,0.9927744539878083,0,0,2,0,0,0,2,True
01011 0100000 11010,3,5.666666666666667,7,5,0.5882352941176471,0.4117647058823529,0.9774178175281716,0,0,0,0,2,0,1,True
111010 000 100 1011,4,4.0,6,3,0.5,0.5,1.0,0,0,2,1,0,1,0,True
111 11 00 011 000 01,6,2.5,3,2,0.4666666666666667,0.5333333333333333,0.9967916319816366,0,3,3,0,0,0,0,False
100100 011 10101 1,4,3.75,6,1,0.4666666666666667,0.5333333333333333,0.9967916319816366,1,0,1,0,1,1,0,True
00010 000110 0101 1010,4,4.75,6,4,0.631578947368421,0.3684210526315789,0.9494520153879484,0,0,0,2,1,1,0,True
1101011 1,2,4.0,7,1,0.25,0.75,0.8112781244591328,1,0,0,0,0,0,1,True
011 1,2,2.0,3,1,0.25,0.75,0.8112781244591328,1,0,1,0,0,0,0,True
101101 1001100 011101 101010,4,6.25,7,6,0.44,0.56,0.9895875212220556,0,0,0,0,0,3,1,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
10 0 0110000 0111 011100,5,4.0,7,1,0.55,0.45,0.9927744539878083,1,1,0,1,0,1,1,False
10 100100 1,3,3.0,6,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,1,1,0,0,0,1,0,True
111 1110100 110 100,4,4.0,7,3,0.375,0.625,0.954434002924965,0,0,3,0,0,0,1,True
1011 0100 010001 11000,4,4.75,6,4,0.5789473684210527,0.42105263157894735,0.9819407868640977,0,0,0,2,1,1,0,True
111011 0 0011,3,3.6666666666666665,6,1,0.36363636363636365,0.6363636363636364,0.9456603046006401,1,0,0,1,0,1,0,True
00000 01011 0 00 100,5,3.2,5,1,0.75,0.25,0.8112781244591328,1,1,1,0,2,0,0,False
01101 110101,2,5.5,6,5,0.36363636363636365,0.6363636363636364,0.9456603046006401,0,0,0,0,1,1,0,True
10001 11 1 0100000 0100110 01,6,4.0,7,1,0.5833333333333334,0.4166666666666667,0.9798687566511528,1,2,0,0,1,0,2,False
00 0 1,3,1.3333333333333333,2,1,0.75,0.25,0.8112781244591328,2,1,0,0,0,0,0,False
1001000 11010,2,6.0,7,5,0.5833333333333334,0.4166666666666667,0.9798687566511528,0,0,0,0,1,0,1,True
10000,1,5.0,5,5,0.8,0.2,0.7219280948873623,0,0,0,0,1,0,0,True
0 0011 1011 101010,4,3.75,6,1,0.4666666666666667,0.5333333333333333,0.9967916319816366,1,0,0,2,0,1,0,True
0 101011,2,3.5,6,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,1,0,0,0,0,1,0,True
01111 1011,2,4.5,5,4,0.2222222222222222,0.7777777777777778,0.7642045065086203,0,0,0,1,1,0,0,True
111101 100 1110,3,4.333333333333333,6,3,0.3076923076923077,0.6923076923076923,0.8904916402194913,0,0,1,1,0,1,0,True
10 0101010 1,3,3.3333333333333335,7,1,0.5,0.5,1.0,1,1,0,0,0,0,1,False
111,1,3.0,3,3,0.0,1.0,-0.0,0,0,1,0,0,0,0,True
0 10110,2,3.0,5,1,0.5,0.5,1.0,1,0,0,0,1,0,0,True
110 11010 1 110100 000,5,3.6,6,1,0.5,0.5,1.0,1,0,2,0,1,1,0,True
0010001 1110,2,5.5,7,4,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,0,0,1,0,0,1,True
0010101 001 1010 01,4,4.0,7,2,0.5625,0.4375,0.9886994082884974,0,1,1,1,0,0,1,False
0000111 011,2,5.0,7,3,0.5,0.5,1.0,0,0,1,0,0,0,1,True
10 000 1110,3,3.0,4,2,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,1,1,1,0,0,0,True
11 0010 1101 0101,4,3.5,4,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,1,0,3,0,0,0,True
101101 0110 01,3,4.0,6,2,0.4166666666666667,0.5833333333333334,0.9798687566511528,0,1,0,1,0,1,0,True
1011 101,2,3.5,4,3,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,1,1,0,0,0,True
0111,1,4.0,4,4,0.25,0.75,0.8112781244591328,0,0,0,1,0,0,0,True
0111 1010,2,4.0,4,4,0.375,0.625,0.954434002924965,0,0,0,2,0,0,0,True
0111,1,4.0,4,4,0.25,0.75,0.8112781244591328,0,0,0,1,0,0,0,True
11 00111 100001 011,4,4.0,6,2,0.4375,0.5625,0.9886994082884974,0,1,1,0,1,1,0,True
00,1,2.0,2,2,1.0,0.0,-0.0,0,1,0,0,0,0,0,True
110 01 111 1011000,4,3.75,7,2,0.4,0.6,0.9709505944546686,0,1,2,0,0,0,1,True
100100,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
1101 0100100 1 0011100,4,4.75,7,1,0.5263157894736842,0.47368421052631576,0.9980008838722996,1,0,0,1,0,0,2,True
00 1111,2,3.0,4,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,1,0,0,0,True
100001 00010 1001001 00 1,5,4.2,7,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1,1,0,0,1,1,1,False
1 100 000100,3,3.3333333333333335,6,1,0.7,0.3,0.8812908992306927,1,0,1,0,0,1,0,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
1010100 10 0 11 1101 010010 1001,7,3.7142857142857144,7,1,0.5,0.5,1.0,1,2,0,2,0,1,1,False
1111 10000 00011 0001111 001011,5,5.4,7,4,0.48148148148148145,0.5185185185185185,0.9990102708804813,0,0,0,1,2,1,1,True
11 1,2,1.5,2,1,0.0,1.0,-0.0,1,1,0,0,0,0,0,False
100 1010011 01100 111,4,4.5,7,3,0.4444444444444444,0.5555555555555556,0.9910760598382222,0,0,2,0,1,0,1,True
00000 110 111100,3,4.666666666666667,6,3,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,1,0,1,1,0,True
0001 0 101011 0101 1000 1111110,6,4.333333333333333,7,1,0.46153846153846156,0.5384615384615384,0.9957274520849255,1,0,0,3,0,1,1,False
11011,1,5.0,5,5,0.2,0.8,0.7219280948873623,0,0,0,0,1,0,0,True
111111 100110 011011,3,6.0,6,6,0.2777777777777778,0.7222222222222222,0.8524051786494786,0,0,0,0,0,3,0,True
00 011 01,3,2.3333333333333335,3,2,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,2,1,0,0,0,0,True
0100101,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
110 0101 00011 1 01,5,3.0,5,1,0.4666666666666667,0.5333333333333333,0.9967916319816366,1,1,1,1,1,0,0,False
011 01,2,2.5,3,2,0.4,0.6,0.9709505944546686,0,1,1,0,0,0,0,True
10 0 100111,3,3.0,6,1,0.4444444444444444,0.5555555555555556,0.9910760598382222,1,1,0,0,0,1,0,True
111 0111000 1,3,3.6666666666666665,7,1,0.36363636363636365,0.6363636363636364,0.9456603046006401,1,0,1,0,0,0,1,False
101001 00 1001010 1010,4,4.75,7,2,0.5789473684210527,0.42105263157894735,0.9819407868640977,0,1,0,1,0,1,1,True
11 0000001,2,4.5,7,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,0,0,0,0,1,True
11 00 110,3,2.3333333333333335,3,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,2,1,0,0,0,0,True
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
0 1111010 1 000001,4,3.75,7,1,0.5333333333333333,0.4666666666666667,0.9967916319816366,2,0,0,0,0,1,1,False
111100 0011,2,5.0,6,4,0.4,0.6,0.9709505944546686,0,0,0,1,0,1,0,True
101 100010 111000 100 010,5,4.2,6,3,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,3,0,0,2,0,False
11101,1,5.0,5,5,0.2,0.8,0.7219280948873623,0,0,0,0,1,0,0,True
0010 110 11011,3,4.0,5,3,0.4166666666666667,0.5833333333333334,0.9798687566511528,0,0,1,1,1,0,0,True
10 0 1101 00,4,2.25,4,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,1,2,0,1,0,0,0,False
000,1,3.0,3,3,1.0,0.0,-0.0,0,0,1,0,0,0,0,True
1010 1011 0011111 100111 10011 10101 1101,7,5.0,7,4,0.34285714285714286,0.6571428571428571,0.9275265884316759,0,0,0,3,2,1,1,True
101 1011 0110 0011 10011 1 01,7,3.2857142857142856,5,1,0.391304347826087,0.6086956521739131,0.9656361333706098,1,1,1,3,1,0,0,False
00010 1100110 100 1 10100 010,6,4.0,7,1,0.5833333333333334,0.4166666666666667,0.9798687566511528,1,0,2,0,2,0,1,False
0000010 010011 0 001,4,4.25,7,1,0.7058823529411765,0.29411764705882354,0.8739810481273578,1,0,1,0,0,1,1,False
010101 1110 0 11010 00,5,3.6,6,1,0.5,0.5,1.0,1,1,0,1,1,1,0,False
101 10000 011001 00 01,5,3.6,6,2,0.6111111111111112,0.3888888888888889,0.964078764808229,0,2,1,0,1,1,0,True
10101,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
0 001 010,3,2.3333333333333335,3,1,0.7142857142857143,0.2857142857142857,0.863120568566631,1,0,2,0,0,0,0,False
0 1011 110110 100 01,5,3.2,6,1,0.4375,0.5625,0.9886994082884974,1,1,1,1,0,1,0,False
111000 1011 0 0110111 110010 11110,6,4.833333333333333,7,1,0.3793103448275862,0.6206896551724138,0.9575534837147482,1,0,0,1,1,2,1,True
110011,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
10 0111101 1111 100,4,4.0,7,2,0.3125,0.6875,0.8960382325345574,0,1,1,1,0,0,1,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
101 0 1000 1101 001001,5,3.6,6,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,1,0,1,2,0,1,0,True
0111 11011,2,4.5,5,4,0.2222222222222222,0.7777777777777778,0.7642045065086203,0,0,0,1,1,0,0,True
11 000,2,2.5,3,2,0.6,0.4,0.9709505944546686,0,1,1,0,0,0,0,True
0 001110 110,3,3.3333333333333335,6,1,0.5,0.5,1.0,1,0,1,0,0,1,0,True
0 000 001,3,2.3333333333333335,3,1,0.8571428571428571,0.14285714285714285,0.5916727785823275,1,0,2,0,0,0,0,False
0000110 101 001100,3,5.333333333333333,7,3,0.625,0.375,0.954434002924965,0,0,1,0,0,1,1,True
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
1100 00 0011 0111,4,3.5,4,2,0.5,0.5,1.0,0,1,0,3,0,0,0,False
00110 1101000 001111,3,6.0,7,5,0.5,0.5,1.0,0,0,0,0,1,1,1,True
01000 0 01001,3,3.6666666666666665,5,1,0.7272727272727273,0.2727272727272727,0.8453509366224364,1,0,0,0,2,0,0,True
100,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
01001 111,2,4.0,5,3,0.375,0.625,0.954434002924965,0,0,1,0,1,0,0,True
11000 111000 0001 0 000 01,6,3.5,6,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1,1,1,1,1,1,0,False
001 0000 0010110 1 100 10100,6,3.8333333333333335,7,1,0.6521739130434783,0.34782608695652173,0.9321115676166747,1,0,2,1,1,0,1,False
10 10001 0100 0101,4,3.75,5,2,0.6,0.4,0.9709505944546686,0,1,0,2,1,0,0,True
00,1,2.0,2,2,1.0,0.0,-0.0,0,1,0,0,0,0,0,True
011000,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
00 01100 1 110100,4,3.5,6,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,1,0,0,1,1,0,True
00100 1 010110 101000 01,5,4.0,6,1,0.6,0.4,0.9709505944546686,1,1,0,0,1,2,0,False
0101,1,4.0,4,4,0.5,0.5,1.0,0,0,0,1,0,0,0,True
000,1,3.0,3,3,1.0,0.0,-0.0,0,0,1,0,0,0,0,True
110 01010 001000 1 100 000,6,3.5,6,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1,0,3,0,1,1,0,False
0000 1100 0001001 00001 110010 1101,6,5.0,7,4,0.6333333333333333,0.36666666666666664,0.9480782435939055,0,0,0,3,1,1,1,True
10 01110,2,3.5,5,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,1,0,0,1,0,0,True
11 010011 100,3,3.6666666666666665,6,2,0.45454545454545453,0.5454545454545454,0.9940302114769565,0,1,1,0,0,1,0,True
1000,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
00100 1 1011000,3,4.333333333333333,7,1,0.6153846153846154,0.38461538461538464,0.9612366047228759,1,0,0,0,1,0,1,True
0010 101011 10011 01,4,4.25,6,2,0.47058823529411764,0.5294117647058824,0.9975025463691153,0,1,0,1,1,1,0,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
00 000 0000000 1010,4,4.0,7,2,0.875,0.125,0.5435644431995964,0,1,1,1,0,0,1,False
1100101 001101 010001 01111,4,6.0,7,5,0.4583333333333333,0.5416666666666666,0.9949848281859701,0,0,0,0,1,2,1,True
00111 0 01110 1,4,3.0,5,1,0.4166666666666667,0.5833333333333334,0.9798687566511528,2,0,0,0,2,0,0,False
101 10010 1011 0110 0100111,5,4.6,7,3,0.43478260869565216,0.5652173913043478,0.9876925088958034,0,0,1,2,1,0,1,True
11 0011011,2,4.5,7,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,0,0,0,1,True
001,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
00111 0 0000001 010011 00,5,4.2,7,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1,1,0,0,1,1,1,False
00,1,2.0,2,2,1.0,0.0,-0.0,0,1,0,0,0,0,0,True
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
10 1 11011,3,2.6666666666666665,5,1,0.25,0.75,0.8112781244591328,1,1,0,0,1,0,0,False
001110 0,2,3.5,6,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,0,0,0,0,1,0,True
10011,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
10 110,2,2.5,3,2,0.4,0.6,0.9709505944546686,0,1,1,0,0,0,0,True
0110101,1,7.0,7,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,0,0,0,1,True
1010100 0001 11101 11 000111 0101100 1011000,7,5.428571428571429,7,2,0.5,0.5,1.0,0,1,0,1,1,1,3,False
001011,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
101 000010 001010 0 1100 111 01,7,3.5714285714285716,6,1,0.56,0.44,0.9895875212220556,1,1,2,1,0,2,0,False
11010 10110,2,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,2,0,0,True
10 00,2,2.0,2,2,0.75,0.25,0.8112781244591328,0,2,0,0,0,0,0,True
00 0,2,1.5,2,1,1.0,0.0,-0.0,1,1,0,0,0,0,0,False
00011 0 0101101 1,4,3.5,7,1,0.5,0.5,1.0,2,0,0,0,1,0,1,False
10 111 110110,3,3.6666666666666665,6,2,0.2727272727272727,0.7272727272727273,0.8453509366224364,0,1,1,0,0,1,0,True
01111 0100110 10,3,4.666666666666667,7,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,1,0,0,1,0,1,True
010101 001 001100,3,5.0,6,3,0.6,0.4,0.9709505944546686,0,0,1,0,0,2,0,True
11 000 110 101100,4,3.5,6,2,0.5,0.5,1.0,0,1,2,0,0,1,0,True
10 0 1,3,1.3333333333333333,2,1,0.5,0.5,1.0,2,1,0,0,0,0,0,False
101101 00 0 01010,4,3.5,6,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,1,0,0,1,1,0,False
001,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
00100 110,2,4.0,5,3,0.625,0.375,0.954434002924965,0,0,1,0,1,0,0,True
00 00000 0 0000101,4,3.75,7,1,0.8666666666666667,0.13333333333333333,0.5665095065529053,1,1,0,0,1,0,1,False
10 11010 00 000 000000,5,3.6,6,2,0.7777777777777778,0.2222222222222222,0.7642045065086203,0,2,1,0,1,1,0,False
01,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
01 01001 001001 0000,4,4.25,6,2,0.7058823529411765,0.29411764705882354,0.8739810481273578,0,1,0,1,1,1,0,True
0 100 101,3,2.3333333333333335,3,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,0,2,0,0,0,0,True
